name,rating,tags,Game_ID
LEGO® The Hobbit™,Mostly Positive,Open World,285160
LEGO® The Hobbit™,Mostly Positive,Local Co-Op,285160
Gardens Inc. 2: The Road to Fame,9 user reviews,Casual,301260
Gardens Inc. 2: The Road to Fame,9 user reviews,Strategy,301260
Gardens Inc. 2: The Road to Fame,9 user reviews,Simulation,301260
Gardens Inc. 2: The Road to Fame,9 user reviews,Time Management,301260
Trove,Very Positive,Free to Play,304050
Trove,Very Positive,Open World,304050
Trove,Very Positive,Multiplayer,304050
Trove,Very Positive,Adventure,304050
Trove,Very Positive,MMORPG,304050
INSIDE,Overwhelmingly Positive,Atmospheric,304430
INSIDE,Overwhelmingly Positive,Dark,304430
INSIDE,Overwhelmingly Positive,Indie,304430
INSIDE,Overwhelmingly Positive,Puzzle,304430
INSIDE,Overwhelmingly Positive,Adventure,304430
Age of Empires II (2013),Overwhelmingly Positive,Strategy,221380
Age of Empires II (2013),Overwhelmingly Positive,RTS,221380
Age of Empires II (2013),Overwhelmingly Positive,Medieval,221380
Age of Empires II (2013),Overwhelmingly Positive,Multiplayer,221380
Age of Empires II (2013),Overwhelmingly Positive,Classic,221380
Middle-earth™: Shadow of Mordor™,Very Positive,Open World,241930
Middle-earth™: Shadow of Mordor™,Very Positive,Action,241930
Middle-earth™: Shadow of Mordor™,Very Positive,Fantasy,241930
Middle-earth™: Shadow of Mordor™,Very Positive,Adventure,241930
Middle-earth™: Shadow of Mordor™,Very Positive,Third Person,241930
The Long Dark,Very Positive,Survival,305620
The Long Dark,Very Positive,Open World,305620
The Long Dark,Very Positive,Exploration,305620
The Long Dark,Very Positive,Atmospheric,305620
The Long Dark,Very Positive,First-Person,305620
Adventures of Robinson Crusoe,3 user reviews,Casual,334470
Adventures of Robinson Crusoe,3 user reviews,Adventure,334470
Adventures of Robinson Crusoe,3 user reviews,Hidden Object,334470
Adventures of Robinson Crusoe,3 user reviews,Point & Click,334470
The Fool,2 user reviews,Adventure,334490
The Fool,2 user reviews,Casual,334490
The Fool,2 user reviews,Hidden Object,334490
Terra Incognita ~ Chapter One: The Descendant,Mostly Positive,Early Access,347560
Terra Incognita ~ Chapter One: The Descendant,Mostly Positive,Early Access,347560
Terra Incognita ~ Chapter One: The Descendant,Mostly Positive,Indie,347560
Terra Incognita ~ Chapter One: The Descendant,Mostly Positive,RPG,347560
Terra Incognita ~ Chapter One: The Descendant,Mostly Positive,Adventure,347560
Lex Mortis,Mixed,Action,348450
Lex Mortis,Mixed,Adventure,348450
Lex Mortis,Mixed,Indie,348450
Lex Mortis,Mixed,Horror,348450
Lex Mortis,Mixed,Open World,348450
The District,Mostly Negative,Survival,357770
The District,Mostly Negative,Indie,357770
The District,Mostly Negative,Adventure,357770
The District,Mostly Negative,Action,357770
The District,Mostly Negative,Early Access,357770
The Lost Valley,Mostly Negative,Indie,360890
The Lost Valley,Mostly Negative,Adventure,360890
The Lost Valley,Mostly Negative,Walking Simulator,360890
The Lost Valley,Mostly Negative,Casual,360890
The Lost Valley,Mostly Negative,Simulation,360890
The Mean Greens - Plastic Warfare,Very Positive,Action,360940
The Mean Greens - Plastic Warfare,Very Positive,Multiplayer,360940
The Mean Greens - Plastic Warfare,Very Positive,Third-Person Shooter,360940
The Mean Greens - Plastic Warfare,Very Positive,Shooter,360940
The Mean Greens - Plastic Warfare,Very Positive,Funny,360940
Luxor HD,Positive,Casual,361020
Luxor HD,Positive,Strategy,361020
Luxor HD,Positive,Match 3,361020
Black Mesa,Overwhelmingly Positive,Early Access,362890
Black Mesa,Overwhelmingly Positive,FPS,362890
Black Mesa,Overwhelmingly Positive,Remake,362890
Black Mesa,Overwhelmingly Positive,Action,362890
Black Mesa,Overwhelmingly Positive,Sci-fi,362890
Despair,Mostly Negative,Indie,368990
Despair,Mostly Negative,Horror,368990
Despair,Mostly Negative,Action,368990
Despair,Mostly Negative,First-Person,368990
Despair,Mostly Negative,Adventure,368990
Don't Starve,Overwhelmingly Positive,Survival,219740
Don't Starve,Overwhelmingly Positive,Crafting,219740
Don't Starve,Overwhelmingly Positive,Indie,219740
Don't Starve,Overwhelmingly Positive,Adventure,219740
Don't Starve,Overwhelmingly Positive,Sandbox,219740
Don't Starve Together,Overwhelmingly Positive,Survival,322330
Don't Starve Together,Overwhelmingly Positive,Multiplayer,322330
Don't Starve Together,Overwhelmingly Positive,Co-op,322330
Don't Starve Together,Overwhelmingly Positive,Open World,322330
Don't Starve Together,Overwhelmingly Positive,Adventure,322330
Defend The Highlands,Positive,Strategy,374830
Defend The Highlands,Positive,Indie,374830
Defend The Highlands,Positive,Comedy,374830
Biodrone Battle,Mixed,Action,377290
Biodrone Battle,Mixed,Indie,377290
Biodrone Battle,Mixed,Anime,377290
Biodrone Battle,Mixed,Retro,377290
Biodrone Battle,Mixed,Sci-fi,377290
Business Tour - Online Multiplayer Board Game,Mostly Positive,Free to Play,397900
Business Tour - Online Multiplayer Board Game,Mostly Positive,Board Game,397900
Business Tour - Online Multiplayer Board Game,Mostly Positive,Multiplayer,397900
Business Tour - Online Multiplayer Board Game,Mostly Positive,Strategy,397900
Business Tour - Online Multiplayer Board Game,Mostly Positive,Casual,397900
Greyfox,Mixed,RPGMaker,341310
Greyfox,Mixed,Adventure,341310
Greyfox,Mixed,Indie,341310
Greyfox,Mixed,RPG,341310
Greyfox,Mixed,Anime,341310
Secret Of Magia,Mixed,RPGMaker,396160
Secret Of Magia,Mixed,Anime,396160
Secret Of Magia,Mixed,Indie,396160
Secret Of Magia,Mixed,RPG,396160
Secret Of Magia,Mixed,Adventure,396160
Destiny Warriors,Mixed,Anime,399790
Destiny Warriors,Mixed,RPGMaker,399790
Destiny Warriors,Mixed,RPG,399790
Destiny Warriors,Mixed,Adventure,399790
Destiny Warriors,Mixed,Indie,399790
Legend of Mysteria,Mixed,Anime,407230
Legend of Mysteria,Mixed,RPG,407230
Legend of Mysteria,Mixed,RPGMaker,407230
Legend of Mysteria,Mixed,Indie,407230
Legend of Mysteria,Mixed,Adventure,407230
Magdalena,Mostly Negative,Indie,432470
Magdalena,Mostly Negative,Adventure,432470
Magdalena,Mostly Negative,Historical,432470
Magdalena,Mostly Negative,Walking Simulator,432470
Magdalena,Mostly Negative,Horror,432470
Forbidden Planet,Mostly Negative,Indie,434610
Forbidden Planet,Mostly Negative,Strategy,434610
Forbidden Planet,Mostly Negative,Space,434610
Forbidden Planet,Mostly Negative,Tower Defense,434610
Data Hacker: Initiation,Mixed,RPG,311860
Data Hacker: Initiation,Mixed,Indie,311860
Data Hacker: Initiation,Mixed,Adventure,311860
Data Hacker: Initiation,Mixed,Simulation,311860
Data Hacker: Initiation,Mixed,RPGMaker,311860
Data Hacker: Corruption,Mixed,Indie,329000
Data Hacker: Corruption,Mixed,RPG,329000
Data Hacker: Corruption,Mixed,Adventure,329000
Data Hacker: Corruption,Mixed,Simulation,329000
Data Hacker: Corruption,Mixed,RPGMaker,329000
Data Hacker: Reboot,Mixed,Indie,331790
Data Hacker: Reboot,Mixed,RPG,331790
Data Hacker: Reboot,Mixed,Adventure,331790
Data Hacker: Reboot,Mixed,RPGMaker,331790
Data Hacker: Reboot,Mixed,Story Rich,331790
Elements: Soul of Fire,Mixed,RPG,340650
Elements: Soul of Fire,Mixed,Indie,340650
Elements: Soul of Fire,Mixed,RPGMaker,340650
Atonement: Scourge of Time,Mostly Positive,Indie,385070
Atonement: Scourge of Time,Mostly Positive,RPG,385070
Atonement: Scourge of Time,Mostly Positive,Adventure,385070
Atonement: Scourge of Time,Mostly Positive,RPGMaker,385070
Atonement: Scourge of Time,Mostly Positive,Dark Fantasy,385070
Guardians of Victoria,Mostly Negative,Casual,385080
Guardians of Victoria,Mostly Negative,Indie,385080
Guardians of Victoria,Mostly Negative,Fantasy,385080
Guardians of Victoria,Mostly Negative,Steampunk,385080
Guardians of Victoria,Mostly Negative,Adventure,385080
Incitement 3,Mostly Positive,Indie,391660
Incitement 3,Mostly Positive,Adventure,391660
Incitement 3,Mostly Positive,RPG,391660
Incitement 3,Mostly Positive,RPGMaker,391660
Incitement 3,Mostly Positive,Sci-fi,391660
City of Chains,Mostly Positive,Indie,412170
City of Chains,Mostly Positive,RPG,412170
City of Chains,Mostly Positive,Adventure,412170
City of Chains,Mostly Positive,Strategy,412170
City of Chains,Mostly Positive,RPGMaker,412170
Warfront Defenders: Westerplatte,Mixed,Early Access,412210
Warfront Defenders: Westerplatte,Mixed,Early Access,412210
Warfront Defenders: Westerplatte,Mixed,Strategy,412210
Warfront Defenders: Westerplatte,Mixed,Action,412210
Warfront Defenders: Westerplatte,Mixed,Indie,412210
The Dreamlord,Mostly Negative,Adventure,412290
The Dreamlord,Mostly Negative,Casual,412290
The Dreamlord,Mostly Negative,Indie,412290
CLASH,Mixed,Action,416040
CLASH,Mixed,Free to Play,416040
CLASH,Mixed,Strategy,416040
CLASH,Mixed,Indie,416040
CLASH,Mixed,Multiplayer,416040
Invasion: Brain Craving,Mostly Negative,Indie,423710
Invasion: Brain Craving,Mostly Negative,RPG,423710
Invasion: Brain Craving,Mostly Negative,Adventure,423710
Invasion: Brain Craving,Mostly Negative,Action,423710
Invasion: Brain Craving,Mostly Negative,Strategy,423710
PulseCharge,Mixed,Indie,438010
PulseCharge,Mixed,Adventure,438010
PulseCharge,Mixed,Action,438010
PulseCharge,Mixed,Platformer,438010
AI: Rampage,Mostly Negative,Indie,438020
AI: Rampage,Mostly Negative,Strategy,438020
AI: Rampage,Mostly Negative,Action,438020
AI: Rampage,Mostly Negative,Top-Down,438020
Dead6hot,Mixed,Action,438030
Dead6hot,Mixed,Casual,438030
Dead6hot,Mixed,2D,438030
Dead6hot,Mixed,Pixel Graphics,438030
Dead6hot,Mixed,Indie,438030
Love is Blind: Mutants,Very Negative,Early Access,444460
Love is Blind: Mutants,Very Negative,Early Access,444460
Love is Blind: Mutants,Very Negative,Indie,444460
Love is Blind: Mutants,Very Negative,Action,444460
Love is Blind: Mutants,Very Negative,Strategy,444460
Broken Dreams,Mixed,Indie,444480
Broken Dreams,Mixed,Casual,444480
Broken Dreams,Mixed,Platformer,444480
POLYWAR,Mostly Positive,Indie,444490
POLYWAR,Mostly Positive,Action,444490
POLYWAR,Mostly Positive,Massively Multiplayer,444490
POLYWAR,Mostly Positive,FPS,444490
Drift (Over) Drive,Mixed,Racing,447920
Drift (Over) Drive,Mixed,Indie,447920
Rabiez: Epidemic,Mostly Negative,Indie,448630
Rabiez: Epidemic,Mostly Negative,Strategy,448630
Rabiez: Epidemic,Mostly Negative,Sci-fi,448630
Rabiez: Epidemic,Mostly Negative,Top-Down,448630
Elements II: Hearts of Light,Mixed,Early Access,448640
Elements II: Hearts of Light,Mixed,Early Access,448640
Elements II: Hearts of Light,Mixed,Indie,448640
Elements II: Hearts of Light,Mixed,RPG,448640
Elements II: Hearts of Light,Mixed,RPGMaker,448640
Hero Quest: Tower Conflict,Mostly Negative,Casual,453820
Hero Quest: Tower Conflict,Mostly Negative,Indie,453820
Hero Quest: Tower Conflict,Mostly Negative,Action,453820
Hero Quest: Tower Conflict,Mostly Negative,Strategy,453820
Project Starship,Very Positive,Indie,454890
Project Starship,Very Positive,Action,454890
Project Starship,Very Positive,Casual,454890
Project Starship,Very Positive,Bullet Hell,454890
Project Starship,Very Positive,Shoot 'Em Up,454890
Outrage,Mixed,Indie,457820
Outrage,Mixed,RPG,457820
Outrage,Mixed,Adventure,457820
Outrage,Mixed,RPGMaker,457820
Outrage,Mixed,Cyberpunk,457820
State of Anarchy,Very Positive,Indie,463210
State of Anarchy,Very Positive,Action,463210
State of Anarchy,Very Positive,Casual,463210
State of Anarchy,Very Positive,Shoot 'Em Up,463210
State of Anarchy,Very Positive,Top-Down Shooter,463210
Dungeon of Zolthan,Mostly Positive,Indie,463220
Dungeon of Zolthan,Mostly Positive,Action,463220
Dungeon of Zolthan,Mostly Positive,Adventure,463220
Dungeon of Zolthan,Mostly Positive,Platformer,463220
Dungeon of Zolthan,Mostly Positive,Metroidvania,463220
Insincere,Mixed,Indie,467000
Insincere,Mixed,Action,467000
Insincere,Mixed,FPS,467000
Insincere,Mixed,Shooter,467000
Insincere,Mixed,Sci-fi,467000
Fall of Civilization,Mostly Negative,Early Access,467010
Fall of Civilization,Mostly Negative,Early Access,467010
Fall of Civilization,Mostly Negative,Strategy,467010
Fall of Civilization,Mostly Negative,Adventure,467010
Fall of Civilization,Mostly Negative,Simulation,467010
Purgatory,Mixed,Strategy,473470
Purgatory,Mixed,Indie,473470
Purgatory,Mixed,Adventure,473470
Purgatory,Mixed,RPG,473470
Purgatory,Mixed,Action,473470
Radical Spectrum: Volume 1,Mixed,Action,486150
Reset 1-1,Mixed,Indie,491650
Reset 1-1,Mixed,Platformer,491650
Reset 1-1,Mixed,Pixel Graphics,491650
So Many Cubes,Mostly Negative,Early Access,513590
So Many Cubes,Mostly Negative,Early Access,513590
So Many Cubes,Mostly Negative,Casual,513590
So Many Cubes,Mostly Negative,Strategy,513590
So Many Cubes,Mostly Negative,Action,513590
Atonement 2: Ruptured by Despair,Positive,RPG,533820
Atonement 2: Ruptured by Despair,Positive,RPGMaker,533820
Desolate Wastes: Vendor Chronicles,Mixed,Casual,563120
Desolate Wastes: Vendor Chronicles,Mixed,Action,563120
Desolate Wastes: Vendor Chronicles,Mixed,Indie,563120
Desolate Wastes: Vendor Chronicles,Mixed,Strategy,563120
Desolate Wastes: Vendor Chronicles,Mixed,Simulation,563120
Purgatory II,Mixed,Indie,576120
Purgatory II,Mixed,Adventure,576120
Purgatory II,Mixed,Strategy,576120
Purgatory II,Mixed,Pixel Graphics,576120
Purgatory II,Mixed,Fantasy,576120
State of Anarchy Complete: Master of Mayhem,Very Positive,Action,576130
State of Anarchy Complete: Master of Mayhem,Very Positive,Casual,576130
State of Anarchy Complete: Master of Mayhem,Very Positive,Indie,576130
State of Anarchy Complete: Master of Mayhem,Very Positive,Top-Down Shooter,576130
State of Anarchy Complete: Master of Mayhem,Very Positive,Funny,576130
Deadly Animal Duel,Negative,Action,587790
Deadly Animal Duel,Negative,Casual,587790
Red Death,Very Positive,Action,591560
Red Death,Very Positive,Indie,591560
Red Death,Very Positive,Shoot 'Em Up,591560
Red Death,Very Positive,Bullet Hell,591560
Shadows 2: Perfidia,Very Positive,Adventure,606330
Shadows 2: Perfidia,Very Positive,Indie,606330
Shadows 2: Perfidia,Very Positive,Casual,606330
Shadows 2: Perfidia,Very Positive,Action,606330
Shadows 2: Perfidia,Very Positive,Survival Horror,606330
Mercury: Cascade into Madness,Positive,Adventure,661120
Mercury: Cascade into Madness,Positive,Indie,661120
Mercury: Cascade into Madness,Positive,RPG,661120
Mercury: Cascade into Madness,Positive,Violent,661120
Mercury: Cascade into Madness,Positive,Gore,661120
Radical Spectrum: Volume 2,8 user reviews,Action,661300
Radical Spectrum: Volume 2,8 user reviews,Indie,661300
Renegade Grounds: Episode 1,7 user reviews,Adventure,661670
Renegade Grounds: Episode 1,7 user reviews,RPG,661670
Renegade Grounds: Episode 1,7 user reviews,Indie,661670
Renegade Grounds: Episode 1,7 user reviews,RPGMaker,661670
Formless Adventure,6 user reviews,Indie,666260
Formless Adventure,6 user reviews,Adventure,666260
Formless Adventure,6 user reviews,Platformer,666260
Gift To Humanity,8 user reviews,Early Access,677210
Gift To Humanity,8 user reviews,Early Access,677210
Gift To Humanity,8 user reviews,RPG,677210
Gift To Humanity,8 user reviews,Action,677210
Gift To Humanity,8 user reviews,Adventure,677210
Gun-Running War Dogs,Positive,Indie,678820
Gun-Running War Dogs,Positive,Simulation,678820
Gun-Running War Dogs,Positive,Retro,678820
Gun-Running War Dogs,Positive,Pixel Graphics,678820
Zorbit's Orbits,Mixed,Action,739410
Zorbit's Orbits,Mixed,Indie,739410
Hydroactive,4 user reviews,RPG,741930
Hydroactive,4 user reviews,Indie,741930
Hydroactive,4 user reviews,RPGMaker,741930
Snares of Ruin,Positive,RPG,766940
Snares of Ruin,Positive,Indie,766940
Snares of Ruin,Positive,RPGMaker,766940
Armored Evolution,Positive,Indie,778840
Armored Evolution,Positive,Action,778840
Armored Evolution,Positive,RPG,778840
Armored Evolution,Positive,Shooter,778840
Armored Evolution,Positive,Multiplayer,778840
Find Out,Mixed,Indie,444410
Find Out,Mixed,Adventure,444410
Find Out,Mixed,Action,444410
Find Out,Mixed,Casual,444410
Find Out,Mixed,Simulation,444410
Sixtieth Kilometer,Mostly Positive,Visual Novel,448780
Sixtieth Kilometer,Mostly Positive,Indie,448780
Sixtieth Kilometer,Mostly Positive,Adventure,448780
Sixtieth Kilometer,Mostly Positive,Nudity,448780
Sixtieth Kilometer,Mostly Positive,Casual,448780
ZRoll,Mixed,Casual,458600
ZRoll,Mixed,Action,458600
ZRoll,Mixed,Adventure,458600
ZRoll,Mixed,Indie,458600
Human: Fall Flat,Overwhelmingly Positive,Funny,477160
Human: Fall Flat,Overwhelmingly Positive,Multiplayer,477160
Human: Fall Flat,Overwhelmingly Positive,Co-op,477160
Human: Fall Flat,Overwhelmingly Positive,Puzzle,477160
Human: Fall Flat,Overwhelmingly Positive,Physics,477160
Total War: WARHAMMER,Mostly Positive,Strategy,364360
Total War: WARHAMMER,Mostly Positive,Fantasy,364360
Total War: WARHAMMER,Mostly Positive,RTS,364360
Total War: WARHAMMER,Mostly Positive,War,364360
Total War: WARHAMMER,Mostly Positive,Turn-Based Strategy,364360
LIMBO,Very Positive,Indie,48000
LIMBO,Very Positive,Platformer,48000
LIMBO,Very Positive,Puzzle,48000
LIMBO,Very Positive,Dark,48000
LIMBO,Very Positive,Atmospheric,48000
The Sunset,Mixed,Indie,499960
The Sunset,Mixed,Adventure,499960
The Sunset,Mixed,Action,499960
The Sunset,Mixed,RPG,499960
Tales of Destruction,Negative,Indie,486480
Tales of Destruction,Negative,Action,486480
Tales of Destruction,Negative,FPS,486480
Life is Strange™,Very Positive,Story Rich,319630
Life is Strange™,Very Positive,Choices Matter,319630
Life is Strange™,Very Positive,Great Soundtrack,319630
Life is Strange™,Very Positive,Female Protagonist,319630
Life is Strange™,Very Positive,Time Travel,319630
Party Panic,Mixed,Casual,506500
Party Panic,Mixed,Multiplayer,506500
Party Panic,Mixed,Indie,506500
Party Panic,Mixed,Action,506500
Party Panic,Mixed,4 Player Local,506500
Sniper Elite 4,Very Positive,Sniper,312660
Sniper Elite 4,Very Positive,Shooter,312660
Sniper Elite 4,Very Positive,World War II,312660
Sniper Elite 4,Very Positive,Stealth,312660
Sniper Elite 4,Very Positive,Multiplayer,312660
The Witcher 3: Wild Hunt,Overwhelmingly Positive,Open World,292030
The Witcher 3: Wild Hunt,Overwhelmingly Positive,RPG,292030
